ix,iy,x_m,y_m,Lx1_m,Ly1_m,gap_m,Lx2_m,Ly2_m,x2_m,height_m,cost
13,41,3.375e-06,4.725e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.394012515301826
13,42,3.375e-06,5.175e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.577322494289026
13,43,3.375e-06,5.625e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.220762575507814
13,44,3.375e-06,6.075e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.0484544040262445
13,45,3.375e-06,6.525e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.504913193887584
13,46,3.375e-06,6.975e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.209974227793586
13,47,3.375e-06,7.425e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.655846730655559
13,48,3.375e-06,7.875e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.0190710030058291
13,49,3.375e-06,8.325e-06,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.409838901951446
13,50,3.375e-06,8.775e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.162475649778158
13,51,3.375e-06,9.225e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.52697177609253
13,52,3.375e-06,9.675e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.920564361392469
13,53,3.375e-06,1.0125e-05,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.155182806629944
13,54,3.375e-06,1.0575e-05,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.271364409555562
13,55,3.375e-06,1.1025e-05,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,1.14475254651511
13,56,3.375e-06,1.1475e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.380255279291416
13,57,3.375e-06,1.1925e-05,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.448648381453238
13,58,3.375e-06,1.2375e-05,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.507186284375976
13,59,3.375e-06,1.2825e-05,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.215593710811943
13,60,3.375e-06,1.3275e-05,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.216883863455631
14,1,4.725e-06,-1.3275e-05,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.198329012861696
14,2,4.725e-06,-1.2825e-05,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.097038978853536
14,3,4.725e-06,-1.2375e-05,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.0410717610992445
14,4,4.725e-06,-1.1925e-05,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.196683775466255
14,5,4.725e-06,-1.1475e-05,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.0806616666769066
14,6,4.725e-06,-1.1025e-05,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.161231354200574
14,7,4.725e-06,-1.0575e-05,2e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,3.5e-08,6.3e-07,0.0987787718998006
14,8,4.725e-06,-1.0125e-05,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.0556255273189683
14,9,4.725e-06,-9.675e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.471455355612658
14,10,4.725e-06,-9.225e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.851856575891421
14,11,4.725e-06,-8.775e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.782584823250677
14,12,4.725e-06,-8.325e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.961224410902684
14,13,4.725e-06,-7.875e-06,2.25e-07,1.7e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.67886122246704
14,14,4.725e-06,-7.425e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.338398793194792
14,15,4.725e-06,-6.975e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.292349455143917
14,16,4.725e-06,-6.525e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.375672766888789
14,17,4.725e-06,-6.075e-06,2.5e-07,1.75e-07,1e-07,2.25e-07,2e-07,8.75e-08,6.3e-07,0.476253382673819
14,18,4.725e-06,-5.625e-06,3e-07,1.75e-07,1e-07,1.75e-07,2e-07,8.75e-08,6.3e-07,0.287271901996349
14,19,4.725e-06,-5.175e-06,3e-07,1.75e-07,1e-07,1.75e-07,2e-07,8.75e-08,6.3e-07,0.164036226308016
14,20,4.725e-06,-4.725e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.128845097834798
14,21,4.725e-06,-4.275e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.022576909232287
14,22,4.725e-06,-3.825e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.134104580898891
14,23,4.725e-06,-3.375e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.103095005350637
14,24,4.725e-06,-2.925e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.343574730788335
14,25,4.725e-06,-2.475e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.31122494725017
14,26,4.725e-06,-2.025e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.24323282463276
14,27,4.725e-06,-1.575e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.280659590784533
14,28,4.725e-06,-1.125e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.295267740740354
14,29,4.725e-06,-6.74999999999999e-07,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.267469094387462
14,30,4.725e-06,-2.25e-07,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.306604537022229
14,31,4.725e-06,2.25e-07,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.413029914557722
14,32,4.725e-06,6.74999999999999e-07,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.583027317948432
14,33,4.725e-06,1.125e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.678640502900263
14,34,4.725e-06,1.575e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.875726778544964
14,35,4.725e-06,2.025e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.891155977773049
14,36,4.725e-06,2.475e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.844737467210564
14,37,4.725e-06,2.925e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.684694484577489
14,38,4.725e-06,3.375e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.550728004218323
14,39,4.725e-06,3.825e-06,2e-07,1.7e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.490780094433557
14,40,4.725e-06,4.275e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.351655922498134
14,41,4.725e-06,4.725e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.121613714796752
14,42,4.725e-06,5.175e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.0875593411951688
14,43,4.725e-06,5.625e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.298785128076891
14,44,4.725e-06,6.075e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.39301574074438
14,45,4.725e-06,6.525e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.296141318279861
14,46,4.725e-06,6.975e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.314245875545844
14,47,4.725e-06,7.425e-06,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.0796207395020573
14,48,4.725e-06,7.875e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.340268684145556
14,49,4.725e-06,8.325e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.0941660751228322
14,50,4.725e-06,8.775e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.712274102161434
14,51,4.725e-06,9.225e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.751784249944434
14,52,4.725e-06,9.675e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.148022401109516
14,53,4.725e-06,1.0125e-05,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.319842834680558
14,54,4.725e-06,1.0575e-05,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,1.06357852030825
14,55,4.725e-06,1.1025e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.424890743779546
14,56,4.725e-06,1.1475e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.47041631327461
14,57,4.725e-06,1.1925e-05,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.407320531375504
14,58,4.725e-06,1.2375e-05,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.321562503895007
14,59,4.725e-06,1.2825e-05,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.343933496042421
14,60,4.725e-06,1.3275e-05,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.211681768837871
15,1,6.075e-06,-1.3275e-05,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.222628849973358
15,2,6.075e-06,-1.2825e-05,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.306323418798988
15,3,6.075e-06,-1.2375e-05,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.478836747120284
15,4,6.075e-06,-1.1925e-05,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.233328840062034
15,5,6.075e-06,-1.1475e-05,2e-07,1.7e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.514199791142232
15,6,6.075e-06,-1.1025e-05,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.122931875339129
15,7,6.075e-06,-1.0575e-05,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.248722038273789
15,8,6.075e-06,-1.0125e-05,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.298288181102735
15,9,6.075e-06,-9.675e-06,2e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,3.5e-08,6.3e-07,0.0207324518261394
15,10,6.075e-06,-9.225e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.189396927077477
15,11,6.075e-06,-8.775e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.407688930300987
15,12,6.075e-06,-8.325e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.83758157594097
15,13,6.075e-06,-7.875e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.686962816904546
15,14,6.075e-06,-7.425e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.922238722008355
15,15,6.075e-06,-6.975e-06,2.25e-07,1.7e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.644802805974431
15,16,6.075e-06,-6.525e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.452927521169822
15,17,6.075e-06,-6.075e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.522271574117766
15,18,6.075e-06,-5.625e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.390788780991813
15,19,6.075e-06,-5.175e-06,2.75e-07,1.8e-07,1.1e-07,1.75e-07,2e-07,8.5e-08,6.3e-07,0.469510689400122
15,20,6.075e-06,-4.725e-06,2.5e-07,1.75e-07,1e-07,2.25e-07,2e-07,8.75e-08,6.3e-07,0.527837078304963
15,21,6.075e-06,-4.275e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.25761052891674
15,22,6.075e-06,-3.825e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.187086786819015
15,23,6.075e-06,-3.375e-06,3e-07,1.75e-07,1e-07,1.75e-07,2e-07,8.75e-08,6.3e-07,0.238292411991056
15,24,6.075e-06,-2.925e-06,3e-07,1.75e-07,1e-07,1.75e-07,2e-07,8.75e-08,6.3e-07,0.381896118485792
15,25,6.075e-06,-2.475e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.246762579412524
15,26,6.075e-06,-2.025e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.104913900180624
15,27,6.075e-06,-1.575e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.0677822595372448
15,28,6.075e-06,-1.125e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.0826478676627179
15,29,6.075e-06,-6.74999999999999e-07,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.113126436053103
15,30,6.075e-06,-2.25e-07,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.14147506551713
15,31,6.075e-06,2.25e-07,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.168926661666201
15,32,6.075e-06,6.74999999999999e-07,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.214874774046456
15,33,6.075e-06,1.125e-06,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.314701001970441
15,34,6.075e-06,1.575e-06,2e-07,1.7e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.393544644434333
15,35,6.075e-06,2.025e-06,2e-07,1.7e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.493427935947379
15,36,6.075e-06,2.475e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.243763545177352
15,37,6.075e-06,2.925e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.0410477286133304
15,38,6.075e-06,3.375e-06,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.153873606055324
15,39,6.075e-06,3.825e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.118883387497232
15,40,6.075e-06,4.275e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.282973556785909
15,41,6.075e-06,4.725e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.661466963485883
15,42,6.075e-06,5.175e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.239896505281041
15,43,6.075e-06,5.625e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.580309630584848
15,44,6.075e-06,6.075e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.181011937332868
15,45,6.075e-06,6.525e-06,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.141753186739676
15,46,6.075e-06,6.975e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.318192635468764
15,47,6.075e-06,7.425e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.151044862103577
15,48,6.075e-06,7.875e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.538500687822352
15,49,6.075e-06,8.325e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.853404769535791
15,50,6.075e-06,8.775e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.120300089983096
15,51,6.075e-06,9.225e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.0298599017666774
15,52,6.075e-06,9.675e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.730673634284316
15,53,6.075e-06,1.0125e-05,2.25e-07,1.7e-07,1.2e-07,1.5e-07,2e-07,5.75e-08,6.3e-07,0.982601712658275
15,54,6.075e-06,1.0575e-05,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.161994500662415
15,55,6.075e-06,1.1025e-05,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.547109182303481
15,56,6.075e-06,1.1475e-05,2.75e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.225e-07,6.3e-07,0.501232645319441
15,57,6.075e-06,1.1925e-05,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.224302927009725
15,58,6.075e-06,1.2375e-05,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.153445093881048
15,59,6.075e-06,1.2825e-05,2.5e-07,1.8e-07,1.1e-07,2.5e-07,2e-07,1.1e-07,6.3e-07,0.0640838954004239
15,60,6.075e-06,1.3275e-05,3e-07,1.75e-07,1.1e-07,2e-07,2e-07,1.1e-07,6.3e-07,0.636528211341916
16,1,7.425e-06,-1.3275e-05,2.5e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,9.75e-08,6.3e-07,0.38660813833169
16,2,7.425e-06,-1.2825e-05,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.369406708898783
16,3,7.425e-06,-1.2375e-05,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.370857124022065
16,4,7.425e-06,-1.1925e-05,2.75e-07,1.8e-07,1.2e-07,1.5e-07,2e-07,8.25e-08,6.3e-07,0.187046741710261
16,5,7.425e-06,-1.1475e-05,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.21608271784454
16,6,7.425e-06,-1.1025e-05,3e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.140221199102341
16,7,7.425e-06,-1.0575e-05,2e-07,1.7e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.471830304326775
16,8,7.425e-06,-1.0125e-05,3e-07,1.8e-07,1e-07,2.5e-07,2e-07,1.25e-07,6.3e-07,0.138985872976428
16,9,7.425e-06,-9.675e-06,2.25e-07,1.8e-07,1e-07,2e-07,2e-07,6.25e-08,6.3e-07,0.195450003078433
16,10,7.425e-06,-9.225e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.167733253185567
16,11,7.425e-06,-8.775e-06,2e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,3.5e-08,6.3e-07,0.125631352243106
16,12,7.425e-06,-8.325e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.016988206753784
16,13,7.425e-06,-7.875e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.699211250280493
16,14,7.425e-06,-7.425e-06,2.75e-07,1.8e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.36559643618665
16,15,7.425e-06,-6.975e-06,2.25e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,7e-08,6.3e-07,0.940886596683425
16,16,7.425e-06,-6.525e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.599320688196038
16,17,7.425e-06,-6.075e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.93628605608396
16,18,7.425e-06,-5.625e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.677364342431575
16,19,7.425e-06,-5.175e-06,2.25e-07,1.7e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.68204974625437
16,20,7.425e-06,-4.725e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.525340304226776
16,21,7.425e-06,-4.275e-06,2.5e-07,1.7e-07,1e-07,1.5e-07,2e-07,5e-08,6.3e-07,0.509380218135825
16,22,7.425e-06,-3.825e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.681329368476648
16,23,7.425e-06,-3.375e-06,2.75e-07,1.75e-07,1e-07,2e-07,2e-07,8.75e-08,6.3e-07,0.576311276569982
16,24,7.425e-06,-2.925e-06,2.25e-07,1.75e-07,1e-07,1.5e-07,2e-07,3.75e-08,6.3e-07,0.513068203610922
16,25,7.425e-06,-2.475e-06,2.25e-07,1.75e-07,1e-07,1.5e-07,2e-07,3.75e-08,6.3e-07,0.454575063994884
16,26,7.425e-06,-2.025e-06,2.25e-07,1.75e-07,1e-07,1.5e-07,2e-07,3.75e-08,6.3e-07,0.504628223585381
16,27,7.425e-06,-1.575e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.457745292476697
16,28,7.425e-06,-1.125e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.428722292192406
16,29,7.425e-06,-6.74999999999999e-07,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.404451634954144
16,30,7.425e-06,-2.25e-07,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.370604362909201
16,31,7.425e-06,2.25e-07,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.327834418511844
16,32,7.425e-06,6.74999999999999e-07,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.292148535897776
16,33,7.425e-06,1.125e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.295403260788484
16,34,7.425e-06,1.575e-06,2e-07,1.75e-07,1e-07,1.5e-07,2e-07,2.5e-08,6.3e-07,0.384776949973294
16,35,7.425e-06,2.025e-06,2.25e-07,1.75e-07,1e-07,1.5e-07,2e-07,3.75e-08,6.3e-07,0.468558698511939
16,36,7.425e-06,2.475e-06,2.25e-07,1.75e-07,1e-07,1.5e-07,2e-07,3.75e-08,6.3e-07,0.696656697909612
16,37,7.425e-06,2.925e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.445473590596867
16,38,7.425e-06,3.375e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.316790545691382
16,39,7.425e-06,3.825e-06,2e-07,1.8e-07,1.2e-07,1.75e-07,2e-07,5.75e-08,6.3e-07,0.55134238013094
16,40,7.425e-06,4.275e-06,2.25e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.075e-07,6.3e-07,0.504245499555565
16,41,7.425e-06,4.725e-06,3e-07,1.75e-07,1.1e-07,1.5e-07,2e-07,8.5e-08,6.3e-07,0.114464299187002
16,42,7.425e-06,5.175e-06,2.5e-07,1.7e-07,1e-07,1.75e-07,2e-07,6.25e-08,6.3e-07,0.24955845731619
16,43,7.425e-06,5.625e-06,2.75e-07,1.75e-07,1.1e-07,2.25e-07,2e-07,1.1e-07,6.3e-07,0.308904387604397
16,44,7.425e-06,6.075e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.291625646174316
16,45,7.425e-06,6.525e-06,2e-07,1.7e-07,1.1e-07,2e-07,2e-07,6e-08,6.3e-07,0.308009523848151
16,46,7.425e-06,6.975e-06,2.25e-07,1.7e-07,1.2e-07,2e-07,2e-07,8.25e-08,6.3e-07,0.670245871333883
16,47,7.425e-06,7.425e-06,2e-07,1.8e-07,1e-07,1.75e-07,2e-07,3.75e-08,6.3e-07,0.559257087800991
16,48,7.425e-06,7.875e-06,2.25e-07,1.75e-07,1e-07,1.75e-07,2e-07,5e-08,6.3e-07,0.0561556919154862
16,49,7.425e-06,8.325e-06,2.75e-07,1.7e-07,1.2e-07,2.5e-07,2e-07,1.325e-07,6.3e-07,0.0608287763617809
16,50,7.425e-06,8.775e-06,2.5e-07,1.75e-07,1.2e-07,1.75e-07,2e-07,8.25e-08,6.3e-07,0.724318349539685
16,51,7.425e-06,9.225e-06,2.25e-07,1.7e-07,1.2e-07,1.5e-07,2e-07,5.75e-08,6.3e-07,0.92274454160508
16,52,7.425e-06,9.675e-06,2e-07,1.75e-07,1.2e-07,2e-07,2e-07,7e-08,6.3e-07,0.243415156176434
16,53,7.425e-06,1.0125e-05,2.75e-07,1.8e-07,1.1e-07,2e-07,2e-07,9.75e-08,6.3e-07,0.661274910248926
16,54,7.425e-06,1.0575e-05,2.5e-07,1.75e-07,1.2e-07,1.5e-07,2e-07,7e-08,6.3e-07,0.384576100251099
16,55,7.425e-06,1.1025e-05,2e-07,1.7e-07,1e-07,2.5e-07,2e-07,7.5e-08,6.3e-07,0.441314259772738
16,56,7.425e-06,1.1475e-05,3e-07,1.7e-07,1.1e-07,2.25e-07,2e-07,1.225e-07,6.3e-07,0.554006941870254
